"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
1754,672761,"Pérez, Wenceel",1754,100,0.242,0.142,0.294,0.384,0.299,0.291,0.241,94,388,87.7,16.9,2240,89.3,89.66,169,808,946,0.4000000000000057,6.47,113,148,112,151,293,324,295,"3.567","-3.567","68.7","6.8",424,300,63,16,6,9,91,21.5,32,7.5,2.24232,0.6538,0.37433,-0.37433,"90.7",160,30.333333333333336,4.333333333333334,3.0660377358490565,5.72,-0.94,-0.08,2.34,0.301,13,"-0.20336374",0.301,0.355,"0.20336374",0.001,0,0.029,0.008,20.9,"38.8",5.66406399038797,-3.130669220421271,28.498254052573866,0.42377260981912146,34.469657609384335,27.29512144850476
1713,670042,"Raley, Luke",1713,100,0.243,0.22,0.305,0.463,0.339,0.316,0.22,98,404,87.8,11.8,2235,88.9,89.12,306,888,825,0.19999999999998863,6.41,115,145,112,151,295,325,299,"-11.943","11.943","72.7","7.1",455,273,55,19,2,22,135,29.7,27,5.9,2.38819,0.53673,0.30767,-0.24,"92.4",148,41.75824175824176,10.989010989010989,6.593406593406594,5.78,-1.21,-0.15,2.34,0.32,30,"0.697197898",0.301,0.418,"-0.697197898",0.023,0.019000000000000017,0.045,0.023,34.5,"39.5",12.422240935534356,-4.417865028989779,31.781607328536168,0.5788849347568209,36.5952949721919,31.88496027591142
1672,666139,"Lowe, Josh",1672,100,0.241,0.15,0.338,0.391,0.299,0.295,0.228,85,353,90.8,16.9,2258,89.4,89.51,275,862,810,0.09999999999999432,6.43,117,147,115,151,290,325,303,"1.732","-1.732","71.3","7.0",383,232,54,19,2,10,123,32.1,28,7.3,2.32135,0.58273,0.36297,-0.2926,"91.3",164,46.12068965517241,10.344827586206897,6.266318537859007,5.7,-1.42,-0.11,2.39,0.295,24,"-0.103588517",0.284,0.388,"0.103588517",0.013,0.01100000000000001,0.003,0.004,31.9,"37.0",8.579144340923706,0.5453922952460878,36.6835185866226,0.45529411764705885,38.70305407918273,31.27413613113246
1669,677587,"Rocchio, Brayan",1669,100,0.206,0.11,0.245,0.316,0.276,0.275,0.21,79,383,82.7,8.1,2233,88.9,89.13,194,800,869,0.19999999999998863,6.43,111,146,105,149,287,318,295,"14.228","-14.228","66.2","7.0",441,300,53,18,0,8,90,20.4,43,9.8,2.36971,0.55289,0.36016,-0.36016,"90.2",140,22.333333333333332,4,2.7210884353741496,5.75,-0.91,-0.1,2.27,0.296,12,"-0.852486519",0.301,0.302,"0.852486519",-0.004,-0.0050000000000000044,0.014,0.001,24.3,"37.2",7.517443091211537,-5.292395653482663,29.85744981973584,0.46567967698519513,34.368844202196605,30.853002342891664
1652,592669,"Renfroe, Hunter",1652,100,0.229,0.164,0.254,0.392,0.302,0.291,0.223,88,385,88.5,16.7,2291,88.3,88.62,172,734,918,0.29999999999999716,6.43,107,152,122,146,306,327,301,"-1.223","1.223","73.7","7.6",424,302,55,18,0,15,84,19.8,36,8.5,2.441,0.52289,0.19914,-0.01552,"92.4",154,39.40397350993378,6.622516556291391,4.716981132075472,5.78,-0.7,0.21,2.23,0.297,20,"0.074031477",0.292,0.362,"-0.074031477",0.006,0.0050000000000000044,0.03,0.011,23.4,"39.4",9.1482950390811,-9.674573531124752,25.5330928193533,0.6454413892908828,39.10428482538559,38.63679182359945
1638,669224,"Wells, Austin",1638,100,0.229,0.167,0.261,0.395,0.315,0.339,0.242,81,354,87.5,16.2,2223,88.7,88.98,220,807,831,0.29999999999999716,6.49,113,145,116,151,289,325,296,"0.544","-0.544","70.7","7.3",414,275,49,18,1,13,87,21,47,11.4,2.39681,0.55246,0.37228,-0.28379,"91.4",167,38.90909090909091,9.090909090909092,6.038647342995169,5.73,-1.17,-0.23,2.28,0.322,25,"-0.033211233",0.339,0.429,"0.033211233",-0.013,-0.017000000000000015,-0.034,-0.024,27.3,"37.4",9.986061500466803,-1.3734422184838533,34.26598918659445,0.4553805774278215,35.605181764353816,28.190046279413114
1634,676059,"Westburg, Jordan",1634,100,0.264,0.216,0.305,0.481,0.34,0.353,0.281,110,416,90.8,12.9,2297,88.6,88.8,244,833,801,0.20000000000000284,6.46,108,151,119,147,307,326,292,"-9.747","9.747","69.0","6.7",447,321,61,26,5,18,97,21.7,22,4.9,2.42269,0.53071,0.21156,-0.00817,"92.7",161,46.10591900311526,11.838006230529595,8.501118568232663,5.77,-0.85,0.15,2.23,0.312,38,"0.596511628",0.328,0.491,"-0.596511628",-0.017,-0.016000000000000014,-0.01,-0.013,29.3,"38.7",9.920921564550184,-2.1406490099274595,30.446685862679978,0.6179183135704874,39.55468921386607,31.986244796770606
1628,670032,"Lopez, Nicky",1628,100,0.241,0.053,0.288,0.294,0.275,0.268,0.227,96,398,83.7,4.9,2277,89.1,89.45,153,789,839,0.30000000000001137,6.5,115,147,103,151,278,313,299,"8.564","-8.564","62.0","6.6",445,337,80,12,3,1,67,15.1,37,8.3,2.32181,0.58932,0.30205,-0.20616,"89.8",136,16.913946587537094,1.483679525222552,1.1235955056179776,5.77,-1.36,-0.01,2.25,0.312,5,"-0.526044226",0.299,0.288,"0.526044226",0.014,0.013000000000000012,0.006,0.007,19.4,"37.8",7.625846411001219,10.465852978170457,27.237403345521493,0.5676429567642957,38.79759614494285,23.195263584583714
1626,572138,"Singleton, Jon",1626,100,0.234,0.153,0.299,0.387,0.313,0.311,0.228,83,354,88.7,12.8,2248,89,89.09,199,661,965,0.09999999999999432,6.45,119,146,129,152,290,327,297,"-4.705","4.705","70.0","7.0",404,247,56,13,1,13,110,27.2,47,11.6,2.35808,0.57086,0.34871,-0.29026,"91.9",162,37.24696356275304,8.906882591093117,5.445544554455446,5.77,-1.09,-0.17,2.22,0.322,22,"0.289360394",0.318,0.383,"-0.289360394",0.006,0.0040000000000000036,0.004,0.002,30.1,"37.0",10.401837640499052,-9.318144670286689,30.040290245213484,0.5635792778649922,38.296805589114186,32.19727304851311
1624,664040,"Lowe, Brandon",1624,100,0.244,0.229,0.287,0.473,0.335,0.343,0.252,94,385,89.8,14.5,2244,89,89.11,294,898,726,0.09999999999999432,6.43,116,145,116,151,292,326,300,"-9.719","9.719","70.9","7.0",423,275,51,19,3,21,112,26.5,31,7.3,2.36165,0.56412,0.40603,-0.38834,"91.9",166,44.72727272727273,12.363636363636363,8.037825059101655,5.75,-1.25,-0.22,2.23,0.307,34,"0.598460591",0.315,0.482,"-0.598460591",-0.008,-0.008000000000000007,-0.009,-0.008,32.7,"38.1",13.887023844082597,-1.7313458961002854,34.811831488589036,0.4369158878504673,35.16148879352355,33.97786143091294
1624,666310,"Naylor, Bo",1624,100,0.201,0.15,0.262,0.35,0.269,0.26,0.196,71,354,88.3,19.2,2242,89,89.33,215,761,863,0.29999999999999716,6.46,116,146,119,151,287,320,298,"10.369","-10.369","68.4","7.3",388,236,46,10,2,13,122,31.4,28,7.2,2.35624,0.55824,0.31796,-0.22647,"91.5",162,37.71186440677966,8.050847457627118,4.896907216494846,5.77,-1.21,-0.14,2.25,0.262,19,"-0.638485222",0.258,0.326,"0.638485222",0.005,0.0040000000000000036,0.024,0.009,28.3,"38.0",11.521401933123874,-3.682938746060687,30.635945405105144,0.48137931034482756,37.5296714803785,32.775936650205715
1609,673357,"Robert Jr., Luis",1609,100,0.224,0.155,0.31,0.379,0.285,0.279,0.212,88,393,90.1,13.5,2258,88.9,89.23,308,854,755,0.29999999999999716,6.49,108,152,122,147,301,325,296,"5.249","-5.249","72.8","7.7",423,253,55,19,0,14,141,33.3,26,6.1,2.3452,0.57965,0.3121,0.0609,"92.0",155,40.71146245059288,9.881422924901186,5.91016548463357,5.77,-1,0.21,2.25,0.275,25,"-0.32622747",0.266,0.367,"0.32622747",0.012,0.009000000000000008,0.012,0.006,36.1,"37.8",9.481709908065751,-1.700164399690909,36.2650766427339,0.47793190416141235,37.34038892078208,27.665383830140662
1593,807799,"Yoshida, Masataka",1593,100,0.28,0.135,0.302,0.415,0.336,0.322,0.258,106,378,88,10.6,2260,89.5,89.71,106,724,869,0.20000000000000284,6.43,116,146,124,151,281,320,305,"-8.406","8.406","69.5","7.2",421,328,75,21,0,10,52,12.4,27,6.4,2.302,0.58811,0.41364,-0.21863,"91.8",154,37.5,5.487804878048781,4.275534441805226,5.67,-0.91,-0.19,2.32,0.349,18,"0.527683616",0.331,0.394,"-0.527683616",0.022,0.01799999999999996,0.021,0.014,14.6,"36.8",6.131460860678055,2.330271652570124,32.69020402250443,0.42152466367713004,33.286546457759705,27.861222298826785
1593,679529,"Torkelson, Spencer",1593,100,0.219,0.155,0.285,0.374,0.295,0.283,0.209,75,342,89,20.2,2295,88.7,88.95,195,733,860,0.20000000000000284,6.41,107,152,121,146,299,327,295,"4.811","-4.811","72.0","7.5",381,238,43,21,1,10,105,27.6,33,8.7,2.36009,0.57411,0.22289,-0.01685,"91.6",160,39.49579831932773,6.722689075630252,4.199475065616798,5.73,-0.87,0.22,2.36,0.295,16,"-0.302008788",0.286,0.351,"0.302008788",0.01,0.009000000000000008,0.023,0.012,26.6,"38.4",9.935537867583086,-7.377654738188113,32.66618253950685,0.5082956259426847,35.571414879653354,29.554552912081572
1591,502054,"Pham, Tommy",1923,82.7,0.255,0.113,0.32,0.368,0.299,0.322,0.267,95,372,90.8,11.1,2274,89.2,89.66,148,650,941,0.5,6.55,109,151,120,146,305,322,292,"-0.693","0.693","71.3","6.9",401,282,69,17,2,7,90,22.4,28,7,2.28977,0.61342,0.31453,0.1252,"92.6",158,42.90780141843972,7.446808510638298,5.236907730673317,5.76,-1.02,0.25,2.21,0.309,21,"0.043557511",0.32,0.415,"-0.043557511",-0.012,-0.01100000000000001,-0.047,-0.023,22.8,"38.1",7.486902026128111,3.5086877051349052,28.091443793730267,0.5251572327044025,37.49884950351596,30.285668175715998
1582,664728,"Isbel, Kyle",1582,100,0.229,0.138,0.276,0.367,0.286,0.281,0.234,88,384,86.2,7.7,2258,88.6,88.95,141,729,853,0.4000000000000057,6.45,114,146,105,150,293,323,302,"7.748","-7.748","68.8","7.0",426,306,59,13,8,8,88,20.7,27,6.3,2.40241,0.54166,0.34524,-0.25986,"91.5",140,36.27450980392157,3.9215686274509802,2.8169014084507045,5.74,-1.28,-0.13,2.28,0.287,12,"-0.489759798",0.293,0.333,"0.489759798",-0.005,-0.006000000000000005,0.034,0.005,19.3,"38.6",2.6301160662637786,-3.3968494590823477,25.443809086863478,0.3985294117647059,35.884182863650736,30.456300944838333
1582,687462,"Horwitz, Spencer",1582,100,0.265,0.168,0.3,0.433,0.344,0.338,0.254,87,328,88.2,13.7,2196,89.5,89.7,141,728,854,0.20000000000000284,6.42,115,147,120,152,288,322,299,"-9.762","9.762","67.9","6.9",379,262,56,19,0,12,70,18.5,40,10.6,2.28783,0.60789,0.42745,-0.2265,"90.9",163,36.6412213740458,8.015267175572518,5.540897097625329,5.71,-1.06,-0.17,2.37,0.354,21,"0.617067004",0.346,0.419,"-0.617067004",0.011,0.008000000000000007,0.014,0.006,19.4,"37.0",8.468568405184458,4.2690707844107525,37.682500388736,0.42406876790830944,34.64843928943182,27.42576728045513
1576,663616,"Larnach, Trevor",1576,100,0.259,0.175,0.304,0.434,0.336,0.345,0.259,92,355,92,12.5,2216,88.7,88.98,194,695,881,0.29999999999999716,6.45,115,145,124,151,294,326,302,"-8.074","8.074","71.1","7.3",399,268,60,17,0,15,89,22.3,39,9.8,2.41378,0.52405,0.32969,-0.29518,"92.8",152,45.149253731343286,10.074626865671641,6.7669172932330826,5.8,-1.71,-0.27,2.31,0.336,27,"0.512309645",0.336,0.458,"-0.512309645",0,0,-0.024,-0.009,27.9,"38.9",9.608460380798368,-5.99297490317954,39.95125642979451,0.3620178041543027,35.47630810413667,32.91288950934054
1554,592192,"Canha, Mark",1946,79.9,0.231,0.119,0.282,0.35,0.307,0.289,0.209,74,320,88.2,10.5,2285,89,89.24,144,628,926,0.20000000000000284,6.47,107,152,121,146,300,325,289,"-0.675","0.675","66.5","7.1",375,245,50,17,0,7,79,21.1,40,10.7,2.30219,0.62285,0.24581,0.05008,"91.2",150,37.142857142857146,3.6734693877551026,2.4,5.71,-0.95,0.28,2.24,0.333,9,"0.043436293",0.318,0.307,"-0.043436293",0.022,0.015000000000000013,0.043,0.018,22.9,"38.7",10.193671888703381,2.694854121051699,31.7736159665877,0.5734265734265734,36.84834264919938,27.43015107961127
1552,664913,"Brown, Seth",1552,100,0.231,0.148,0.291,0.379,0.289,0.294,0.232,86,372,89.5,14.3,2222,89,89.16,235,807,745,0.20000000000000284,6.43,118,146,120,152,293,323,301,"9.348","-9.348","71.5","7.1",400,261,60,11,1,14,112,28,25,6.3,2.38202,0.54695,0.35811,-0.34275,"92.0",158,40.61302681992337,8.42911877394636,5.5,5.72,-1.69,-0.06,2.31,0.282,22,"-0.602319588",0.284,0.387,"0.602319588",-0.001,-0.0020000000000000018,-0.008,-0.005,29.1,"36.6",8.83969571389426,-5.229881221441077,32.70146276562708,0.48871181938911024,37.000507310947945,31.91793703693072
1540,669304,"Miranda, Jose",1540,100,0.284,0.157,0.318,0.441,0.328,0.306,0.259,114,401,88.9,15.5,2282,88.8,89.1,181,805,735,0.29999999999999716,6.49,108,151,121,146,301,323,291,"-2.634","2.634","69.0","7.5",428,339,73,28,4,9,66,15.4,17,4,2.37358,0.56198,0.23949,-0.0165,"92.0",161,38.93805309734513,5.899705014749262,4.672897196261682,5.82,-0.64,0.14,2.22,0.32,20,"0.171038961",0.298,0.399,"-0.171038961",0.025,0.02200000000000002,0.042,0.022,22.5,"40.3",11.016625235633825,-4.436684405828985,25.862553674502298,0.6636125654450262,39.40672962831341,34.31035059492326
1534,666160,"Moniak, Mickey",1534,100,0.219,0.161,0.272,0.38,0.281,0.283,0.221,86,392,87.7,19.9,2245,88.6,88.66,266,870,664,0.10000000000000853,6.4,116,146,108,152,295,321,299,"6.525","-6.525","70.9","7.6",418,279,53,17,2,14,114,27.3,21,5,2.39224,0.56095,0.28973,-0.26735,"91.5",151,34.40860215053764,9.31899641577061,6.220095693779904,5.76,-1.56,-0.11,2.36,0.266,26,"-0.42535854",0.267,0.379,"0.42535854",-0.002,-0.0010000000000000009,0.001,-0.002,30.6,"37.4",11.758077964560655,-3.9885000183544688,33.848090363492766,0.48693586698337293,40.03188644653816,28.759397876660184
1515,681807,"Fry, David",1515,100,0.263,0.185,0.307,0.448,0.347,0.326,0.246,88,335,88.1,19.2,2241,88.7,88.96,185,746,769,0.29999999999999716,6.4,107,150,121,146,298,322,292,"-16.716","16.716","68.8","7.8",388,255,55,18,1,14,84,21.6,38,9.8,2.33965,0.59684,0.30439,-0.03546,"91.8",163,37.64705882352941,7.450980392156863,4.896907216494846,5.77,-0.11,0.1,2.33,0.35,19,"1.103366337",0.337,0.394,"-1.103366337",0.017,0.012999999999999956,0.054,0.021,24.8,"38.2",13.361743590060462,-2.244583454123519,32.08175656726776,0.6115819209039548,42.14139698363906,25.997160615316343
1498,596146,"Kepler, Max",1498,100,0.253,0.128,0.3,0.38,0.298,0.301,0.247,93,368,88.7,16.7,2268,89,89.35,191,783,715,0.29999999999999716,6.47,118,145,120,151,294,324,299,"1.406","-1.406","69.1","7.4",399,291,63,21,1,8,80,20.1,22,5.5,2.36826,0.54867,0.31261,-0.22212,"91.9",160,36.769759450171826,6.185567010309279,4.511278195488721,5.78,-1.07,-0.08,2.33,0.302,18,"-0.093858478",0.3,0.381,"0.093858478",0.006,0.0020000000000000018,-0.001,-0.003,24.4,"39.3",6.071817703855951,-7.147682917039828,30.948059650229748,0.4186666666666667,38.42740792043964,32.71949997897068
1495,672386,"Kirk, Alejandro",1495,100,0.253,0.106,0.276,0.359,0.297,0.324,0.257,86,340,89.4,10.8,2265,89.8,89.95,109,696,799,0.20000000000000284,6.44,109,150,122,147,300,321,286,"1.172","-1.172","68.4","6.9",385,298,61,19,1,5,51,13.2,34,8.8,2.22843,0.66933,0.39025,0.1239,"91.9",161,40.939597315436245,6.7114093959731544,5.194805194805195,5.78,-0.82,0.15,2.28,0.317,20,"-0.078394649",0.33,0.392,"0.078394649",-0.004,-0.013000000000000012,-0.033,-0.027,15.7,"38.9",6.698211004695342,6.772141929607973,24.975495472356567,0.4896,39.541385690329065,28.708158160191118
1458,621439,"Buxton, Byron",1458,100,0.279,0.245,0.338,0.524,0.366,0.353,0.264,99,355,91.7,19.8,2249,89.1,89.54,253,788,670,0.4000000000000057,6.56,106,151,121,145,300,326,296,"-15.854","15.854","72.9","8.0",387,258,51,27,3,18,99,25.6,19,4.9,2.32407,0.59653,0.31744,0.05323,"92.9",161,48.06201550387597,13.178294573643413,8.785529715762273,5.85,-0.84,0.15,2.29,0.333,34,"1.087379973",0.32,0.502,"-1.087379973",0.015,0.013000000000000012,0.022,0.013,32.1,"40.3",13.90528283216444,-9.764328593936362,33.875860796945574,0.5447042640990372,37.138444171869395,29.057233602798817
1450,643289,"Dubón, Mauricio",1450,100,0.269,0.092,0.299,0.361,0.286,0.272,0.248,108,402,85,14.4,2266,89.2,89.31,164,872,578,0.09999999999999432,6.42,106,150,109,147,296,321,285,"6.288","-6.288","67.3","7.5",428,355,79,25,0,4,55,12.9,16,3.7,2.27144,0.65789,0.37531,0.08832,"90.4",155,26.478873239436616,2.8169014084507045,2.336448598130841,5.78,-0.66,0.19,2.33,0.296,10,"-0.433655172",0.281,0.33,"0.433655172",0.021,0.014999999999999958,0.031,0.014,18.8,"37.5",4.191818400705413,2.9922757160898508,30.971883238516654,0.41646778042959426,37.63908038832439,26.213737884911236
1449,676391,"Clement, Ernie",1449,100,0.263,0.145,0.266,0.408,0.297,0.282,0.252,114,434,84.9,16,2267,89.1,89.26,119,826,623,0.20000000000000284,6.46,107,151,112,146,297,318,286,"1.936","-1.936","64.2","6.7",451,397,78,21,3,12,41,9.1,10,2.2,2.34271,0.5833,0.3004,-0.05144,"90.6",155,24.937027707808564,3.7783375314861463,3.325942350332594,5.71,-0.75,0.29,2.3,0.283,15,"-0.133609386",0.274,0.373,"0.133609386",0.011,0.008999999999999952,0.035,0.015,14.4,"37.8",9.497280571272102,-1.5828154479941523,33.357411346287336,0.536869340232859,36.66558759926426,30.63085209004836
1434,666023,"Fermin, Freddy",1434,100,0.271,0.094,0.319,0.366,0.3,0.279,0.244,92,339,86.4,10.2,2267,89.2,89.54,168,731,703,0.29999999999999716,6.47,108,152,117,147,303,324,294,"4.78","-4.78","68.3","7.4",367,277,72,14,0,6,66,18,22,6,2.27344,0.63416,0.296,0.0334,"91.3",141,33.935018050541515,3.2490974729241873,2.452316076294278,5.77,-0.64,0.28,2.32,0.317,9,"-0.333333333",0.292,0.334,"0.333333333",0.027,0.025000000000000022,0.032,0.021,23,"40.7",9.334956094530254,-4.711798077841912,35.07357402841043,0.5021707670043415,35.07970546037567,32.54163428510694
1432,519203,"Rizzo, Anthony",1432,100,0.228,0.107,0.259,0.335,0.285,0.297,0.24,77,337,86.7,14.3,2233,88.9,89.02,136,703,729,0.09999999999999432,6.46,116,146,121,152,291,323,296,"7.488","-7.488","67.0","6.7",375,274,57,12,0,8,65,17.3,27,7.2,2.38122,0.55838,0.33606,-0.19981,"91.3",147,33.21167883211679,4.014598540145985,2.933333333333333,5.79,-0.85,-0.31,2.36,0.301,11,"-0.522905028",0.314,0.34,"0.522905028",-0.012,-0.013000000000000012,-0.005,-0.012,19.3,"39.4",8.448805140273338,-2.615495523665836,32.8092014837325,0.5025210084033613,32.87253401034526,32.05062446658502
1429,686676,"Lee, Korey",1429,100,0.21,0.138,0.276,0.347,0.256,0.255,0.212,79,377,87.5,8.6,2284,88.5,88.82,312,842,587,0.29999999999999716,6.51,106,151,119,147,299,320,288,"17.687","-17.687","69.6","7.1",393,255,52,14,1,12,122,31,16,4.1,2.39926,0.56022,0.21554,0.04188,"91.3",152,37.64705882352941,7.450980392156863,4.8346055979643765,5.75,-0.86,0.19,2.3,0.242,19,"-1.237718684",0.244,0.338,"1.237718684",-0.002,-0.0020000000000000018,0.009,0.001,37.1,"38.8",8.48296482076995,1.0478684825833315,29.464245831093002,0.4883435582822086,36.5915063599502,31.33651153481919
1397,592273,"Drury, Brandon",1397,100,0.169,0.058,0.21,0.228,0.217,0.259,0.202,55,325,87.6,6,2286,89.6,89.82,159,652,745,0.20000000000000284,6.47,109,152,122,147,305,323,293,"25.344","-25.344","70.7","7.3",360,247,44,7,0,4,81,22.5,27,7.5,2.24933,0.63578,0.32466,0.1324,"91.4",129,35.62753036437247,3.643724696356275,2.5,5.75,-1.09,0.18,2.39,0.242,9,"-1.814173228",0.276,0.287,"1.814173228",-0.033,-0.03400000000000003,-0.059,-0.042,24.4,"37.2",7.415943515313852,4.4849269234627025,31.471809944304912,0.5360134003350083,36.84798730657748,28.712471722865573
1394,647351,"Toro, Abraham",1394,100,0.24,0.11,0.279,0.35,0.283,0.291,0.245,81,337,86.9,11.8,2210,89,89.15,117,671,723,0.20000000000000284,6.41,115,147,114,151,291,320,296,"11.718","-11.718","67.8","7.5",363,277,57,17,1,6,62,17.1,19,5.2,2.29277,0.63692,0.48128,-0.47724,"91.1",143,29.602888086642597,4.332129963898916,3.3057851239669422,5.76,-1.08,-0.08,2.31,0.291,12,"-0.840602582",0.295,0.365,"0.840602582",-0.005,-0.0040000000000000036,-0.015,-0.008,17.4,"37.7",8.306996973997856,-1.4340415119790868,31.75796515620241,0.533003300330033,38.24448576837227,33.2597739440476
1381,671289,"Freeman, Tyler",1381,100,0.209,0.112,0.227,0.321,0.283,0.302,0.236,69,330,86.9,12.5,2257,89.4,89.62,106,647,734,0.19999999999998863,6.43,106,150,113,146,297,320,289,"12.593","-12.593","69.4","7.0",382,283,47,14,1,7,53,13.9,27,7.1,2.26636,0.62857,0.35706,-0.00467,"91.6",147,34.62897526501767,3.180212014134275,2.356020942408377,5.75,-0.4,0.12,2.25,0.303,9,"-0.911875453",0.327,0.338,"0.911875453",-0.027,-0.02400000000000002,-0.017,-0.019,16.4,"38.1",2.077634203563451,-2.205093690607487,34.7970807044613,0.3475298126064736,36.14302617415989,30.22180352723117
1377,672820,"Sosa, Lenyn",1377,100,0.254,0.105,0.303,0.359,0.28,0.316,0.278,89,351,88.6,12.2,2268,89.2,89.6,144,726,651,0.3999999999999915,6.5,108,151,117,148,300,321,290,"11.592","-11.592","70.2","7.2",368,277,68,13,0,8,77,20.9,11,3,2.26932,0.63581,0.30862,-0.00535,"91.4",173,41.15523465703971,6.137184115523466,4.619565217391304,5.75,-0.57,0.22,2.32,0.281,17,"-0.841830065",0.307,0.419,"0.841830065",-0.024,-0.025999999999999968,-0.06,-0.036,19.8,"38.0",6.954909187188129,4.685047887799356,33.64389812408701,0.4579831932773109,37.93990367064792,27.657588909734642
1376,643376,"Jansen, Danny",1376,100,0.205,0.144,0.227,0.349,0.294,0.289,0.201,57,278,86.6,21.8,2285,89.5,89.85,117,559,817,0.4000000000000057,6.51,110,152,122,146,295,322,294,"2.507","-2.507","66.4","6.8",324,220,35,13,0,9,61,18.8,40,12.3,2.28056,0.60399,0.31073,0.00605,"91.1",166,29.545454545454547,6.363636363636363,4.320987654320987,5.76,-0.76,0.19,2.26,0.309,14,"-0.182194767",0.306,0.332,"0.182194767",0.004,0.0030000000000000027,0.017,0.005,20.9,"38.8",12.213915334250535,-4.362821915928149,28.982575682978325,0.6338289962825279,39.22471066409971,34.04581174691806
1375,621043,"Correa, Carlos",1375,100,0.31,0.207,0.343,0.517,0.385,0.355,0.274,99,319,90.3,9,2292,89.7,90.02,125,613,762,0.29999999999999716,6.5,108,151,123,147,301,323,292,"-25.648","25.648","73.2","7.2",363,262,63,20,2,14,61,16.8,36,9.9,2.255,0.61821,0.29923,0.05197,"93.2",160,44.656488549618324,9.16030534351145,6.6115702479338845,5.86,-0.95,0.2,2.24,0.381,24,"1.865309091",0.352,0.451,"-1.865309091",0.036,0.029000000000000026,0.066,0.03,20.4,"40.0",7.024538456281254,-1.4997939302588756,30.689724996489293,0.4308231173380035,38.32161493161107,27.384104653636303
1357,666163,"Rortvedt, Ben",1357,100,0.228,0.076,0.317,0.304,0.284,0.267,0.203,66,289,86,11.6,2265,89.8,89.84,156,584,773,0,6.42,115,146,114,150,287,323,299,"8.789","-8.789","68.0","7.0",327,202,50,13,0,3,87,26.6,34,10.4,2.31514,0.56526,0.40744,-0.30414,"90.6",142,30.693069306930692,3.4653465346534658,2.1406727828746175,5.64,-1.53,-0.16,2.29,0.318,7,"-0.647678703",0.296,0.288,"0.647678703",0.025,0.02200000000000002,0.016,0.017,26.7,"35.0",10.085414063991646,1.4890875108690784,28.942795590420456,0.5631768953068592,37.68795405221486,29.937717391443826
1349,663656,"Tucker, Kyle",1349,100,0.289,0.296,0.282,0.585,0.419,0.4,0.279,80,277,91.1,21.2,2225,89.1,89.21,107,564,785,0.10000000000000853,6.43,117,145,125,151,291,328,299,"-32.666","32.666","69.7","7.4",336,225,44,13,0,23,54,16.1,53,15.8,2.2469,0.6765,0.36222,-0.17238,"92.2",179,44.888888888888886,12.88888888888889,8.630952380952381,5.8,-0.55,-0.18,2.31,0.402,29,"2.421497405",0.394,0.536,"-2.421497405",0.01,0.008000000000000007,0.049,0.019,19,"38.2",9.14874719427703,-4.179591950467592,36.020240466766715,0.434,38.12585614276362,24.462590460854447
1345,676356,"DeLuca, Jonny",1345,100,0.217,0.114,0.265,0.331,0.269,0.272,0.23,72,332,83.3,15.1,2309,89.1,89.1,174,724,621,0,6.44,107,151,112,146,296,322,289,"10.661","-10.661","68.3","7.5",361,257,50,12,4,6,77,21.3,23,6.4,2.33686,0.59347,0.23095,0.02499,"90.3",138,28.01556420233463,3.8910505836575875,2.7700831024930745,5.77,-0.77,0.32,2.28,0.276,10,"-0.792639405",0.287,0.318,"0.792639405",-0.013,-0.010999999999999954,0.013,-0.003,24,"39.2",7.379528265601204,-7.265886954523169,26.912169441323993,0.5588652482269504,37.76338132652501,33.35187055317979
1344,664034,"France, Ty",2028,66.3,0.223,0.127,0.281,0.35,0.297,0.311,0.225,67,300,87.9,12,2281,89.5,89.68,154,648,696,0.20000000000000284,6.43,107,151,122,148,300,322,287,"3.776","-3.776","68.6","7.4",340,218,45,14,0,8,83,24.4,28,8.2,2.22085,0.66749,0.30945,0.09643,"91.2",162,37.15596330275229,9.174311926605505,5.88235294117647,5.79,-0.85,0.19,2.39,0.312,20,"-0.280952381",0.314,0.388,"0.280952381",-0.002,-0.0020000000000000018,-0.038,-0.014,23.8,"39.8",13.036144417965241,8.50002024094572,34.89518058520688,0.4914383561643836,35.984604096233,25.454813566011335
