"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
1786,664983,"McCarthy, Jake",1786,100,0.285,0.115,0.329,0.4,0.329,0.311,0.265,126,442,81.8,6.4,2210,89.2,89.47,155,881,905,0.29999999999999716,6.46,113,146,104,151,289,322,302,"-4.677","4.677","64.1","6.5",494,372,98,13,7,8,78,15.8,30,6.1,2.31775,0.59536,0.3507,-0.2095,"90.3",142,24.462365591397848,2.6881720430107525,2.0242914979757085,5.73,-0.63,-0.12,2.3,0.348,10,"0.261870101",0.332,0.359,"-0.261870101",0.02,0.01599999999999996,0.041,0.018,17.6,"38.0",7.665651963386351,1.411264631707704,34.27377947384615,0.4635036496350365,40.659509480292094,29.586748139126694
1781,600869,"Candelario, Jeimer",1781,100,0.225,0.204,0.257,0.429,0.304,0.28,0.221,96,427,86.9,12.4,2241,88,88.26,268,920,858,0.29999999999999716,6.43,114,148,121,150,294,322,295,"-4.597","4.597","66.4","7.7",462,316,51,23,2,20,114,24.7,26,5.6,2.50258,0.48368,0.23691,-0.23691,"91.4",145,34.49367088607595,8.227848101265822,5.627705627705628,5.88,-0.54,-0.06,2.31,0.277,26,"0.258113419",0.274,0.364,"-0.258113419",0.004,0.0030000000000000027,0.065,0.024,29.1,"39.5",12.932013045602483,-3.793532806903772,34.43060395083229,0.5017964071856288,36.60966997909093,29.648076875357393
1764,669707,"Triolo, Jared",1764,100,0.216,0.099,0.279,0.315,0.275,0.289,0.224,85,394,88,13,2269,89,89.3,231,842,922,0.29999999999999716,6.45,107,151,119,147,306,320,289,"9.605","-9.605","68.3","7.7",446,281,65,10,1,9,118,26.5,42,9.4,2.32381,0.59213,0.3096,0.00364,"91.3",161,39.14590747330961,5.338078291814947,3.3632286995515694,5.71,-0.85,0.23,2.34,0.296,15,"-0.544501134",0.307,0.332,"0.544501134",-0.008,-0.01100000000000001,-0.017,-0.014,27.4,"37.9",9.120795943588375,-1.9360497448387912,39.09570226993222,0.48195876288659795,38.160384660197124,28.52364354171633
1758,672284,"Kelenic, Jarred",1758,100,0.231,0.163,0.3,0.393,0.294,0.308,0.241,95,412,89.6,15.8,2203,89.1,89.46,293,877,881,0.4000000000000057,6.5,117,146,117,151,297,325,302,"5.592","-5.592","70.8","7.2",448,283,60,18,2,15,133,29.7,31,6.9,2.35566,0.56106,0.36809,-0.28052,"91.9",171,45.22968197879859,9.89399293286219,6.25,5.8,-1.33,-0.16,2.3,0.284,28,"-0.318088737",0.294,0.412,"0.318088737",-0.01,-0.010000000000000009,-0.019,-0.014,33.4,"38.1",13.53106131746996,0.26341323000611405,33.03915352697365,0.5278121137206427,36.70995042024666,29.440914087268453
1756,668901,"Vientos, Mark",1756,100,0.266,0.249,0.324,0.516,0.356,0.331,0.246,110,413,91.2,11.4,2273,88.5,88.79,301,876,879,0.29999999999999716,6.49,108,151,123,147,304,326,294,"-20.06","20.06","70.3","7.5",454,283,61,22,0,27,135,29.7,33,7.3,2.46611,0.49556,0.23346,-0.11453,"92.6",154,46.64310954063604,14.13427561837456,8.81057268722467,5.72,-0.57,0.19,2.24,0.322,40,"1.142369021",0.305,0.463,"-1.142369021",0.02,0.017000000000000015,0.053,0.025,34.4,"37.0",15.004665090995992,2.360407722011836,32.107914595482484,0.5555555555555556,39.325117823493805,29.18720776343226
1742,665862,"Chisholm Jr., Jazz",2495,69.8,0.249,0.158,0.311,0.407,0.316,0.312,0.232,96,386,87.6,9.7,2242,89,89.12,239,832,910,0.09999999999999432,6.47,116,146,109,151,295,322,299,"-1.741","1.741","69.1","7.3",425,280,65,14,4,13,107,25.2,34,8,2.34398,0.5868,0.36331,-0.13412,"91.5",134,37.5,10.714285714285714,7.0588235294117645,5.67,-0.53,-0.2,2.26,0.315,30,"0.099942595",0.301,0.411,"-0.099942595",0.017,0.014000000000000012,-0.004,0.004,28.7,"36.3",12.304308604429323,-2.761161931881347,35.19993994065252,0.49002849002849,34.86965452829612,26.826595341653608
1734,663368,"Perkins, Blake",1734,100,0.24,0.091,0.313,0.332,0.288,0.275,0.218,92,383,86.2,12,2272,89.3,89.54,199,735,999,0.20000000000000284,6.42,111,148,104,149,295,319,296,"8.014","-8.014","66.0","7.0",433,281,71,13,2,6,108,24.9,41,9.5,2.28777,0.61556,0.40239,-0.40147,"91.0",152,37.72241992882562,3.9145907473309607,2.5404157043879905,5.72,-0.54,-0.02,2.33,0.314,11,"-0.462168397",0.297,0.311,"0.462168397",0.022,0.017000000000000015,0.021,0.013,27.1,"37.5",6.237066671125689,0.3949519657469495,31.555052243839633,0.5148095909732017,38.075014461372724,24.320116878702073
1719,681624,"Pages, Andy",1719,100,0.249,0.159,0.304,0.408,0.31,0.321,0.251,100,402,88.6,20.8,2275,89.8,90.07,229,877,842,0.29999999999999716,6.42,108,151,122,146,300,321,294,"4.639","-4.639","71.3","7.7",441,299,63,23,1,13,107,24.3,28,6.3,2.24532,0.64032,0.30606,0.12324,"91.6",164,40.13377926421405,10.702341137123746,7.2562358276643995,5.72,-0.95,0.15,2.4,0.305,32,"-0.269866201",0.31,0.423,"0.269866201",-0.002,-0.0050000000000000044,-0.015,-0.011,26.1,"37.8",9.152188569094326,-2.956004084956045,41.073993248126676,0.48108747044917255,38.347874390324506,29.57344007597286
1711,643446,"McNeil, Jeff",1711,100,0.238,0.146,0.256,0.384,0.304,0.288,0.235,101,424,86.7,14.7,2247,89.7,89.95,166,948,763,0.29999999999999716,6.51,114,145,108,150,282,317,300,"2.633","-2.633","66.5","7.1",471,360,63,26,0,12,68,14.4,34,7.2,2.28797,0.5935,0.37766,-0.15332,"90.8",149,31.11111111111111,3.0555555555555554,2.335456475583864,5.7,-0.77,-0.09,2.33,0.306,11,"-0.153886616",0.305,0.336,"0.153886616",0.003,0.0010000000000000009,0.048,0.016,17.5,"37.3",6.835912291119452,-4.265192506351879,32.998584467827314,0.44966442953020136,35.48599655218108,29.76453359690861
1685,671739,"Harris II, Michael",1685,100,0.264,0.155,0.3,0.418,0.312,0.344,0.284,116,440,90.3,7.4,2234,89.4,89.74,233,928,756,0.29999999999999716,6.49,118,147,114,152,298,326,302,"-3.359","3.359","73.1","8.0",469,349,83,14,3,16,94,20,22,4.7,2.28456,0.63761,0.40351,-0.13776,"93.1",151,46.99140401146132,10.028653295128938,7.462686567164178,5.82,-0.66,-0.08,2.34,0.303,35,"0.199347181",0.325,0.461,"-0.199347181",-0.02,-0.02200000000000002,-0.043,-0.032,25.1,"37.5",6.818656261329402,-2.0799599516668006,29.71642804465942,0.4709371293001186,38.83622390163154,31.094419411466944
1666,642133,"Tellez, Rowdy",1666,100,0.243,0.149,0.28,0.392,0.301,0.302,0.237,93,383,89.4,17,2230,89.4,89.66,158,721,945,0.29999999999999716,6.45,117,146,129,151,297,323,303,"4.24","-4.24","72.7","7.9",421,299,62,18,0,13,89,21.1,31,7.4,2.30546,0.58843,0.3732,-0.32198,"92.0",164,36.45484949832776,8.02675585284281,5.7007125890736345,5.78,-1.49,-0.17,2.34,0.299,24,"-0.254501801",0.297,0.394,"0.254501801",0.006,0.0020000000000000018,-0.002,-0.001,21.9,"38.6",4.951418459694232,-6.43428406463698,28.692729923721156,0.43703703703703706,35.91523620628381,32.57616552410955
1659,663457,"Nootbaar, Lars",1659,100,0.244,0.172,0.281,0.417,0.331,0.355,0.264,85,348,91.4,5.7,2222,89.2,89.51,117,617,1042,0.29999999999999716,6.46,116,147,112,151,297,324,303,"-6.714","6.714","70.5","6.7",403,273,52,18,3,12,79,19.6,50,12.4,2.34054,0.56381,0.35897,-0.20097,"92.8",151,49.45054945054945,9.89010989010989,6.699751861042183,5.72,-0.84,-0.25,2.26,0.338,27,"0.404701627",0.356,0.455,"-0.404701627",-0.02,-0.01799999999999996,-0.038,-0.024,19,"37.5",7.501165924625114,1.6019187679579776,29.76503653061777,0.4698996655518395,37.73788840152585,29.49465464458726
1659,660688,"Ruiz, Keibert",1659,100,0.229,0.131,0.232,0.359,0.268,0.279,0.251,105,459,85.3,19.8,2212,88.6,88.96,105,867,792,0.4000000000000057,6.46,115,146,122,150,295,321,294,"18.044","-18.044","64.9","7.0",485,410,71,21,0,13,54,11.1,16,3.3,2.48239,0.46024,0.35627,-0.35627,"91.0",153,25.609756097560975,3.1707317073170733,2.6804123711340204,5.79,-0.81,-0.15,2.29,0.26,13,"-1.087643159",0.283,0.35,"1.087643159",-0.022,-0.022999999999999965,0.009,-0.011,12.1,"37.3",9.039980644261892,-11.167693969346777,32.14032257481155,0.531442663378545,34.97547264011315,36.52094390638941
1656,666181,"Benson, Will",1656,100,0.187,0.19,0.282,0.376,0.285,0.268,0.18,64,343,88.8,17.4,2240,88.9,89.18,308,789,867,0.29999999999999716,6.43,119,146,116,151,293,323,298,"6.44","-6.44","69.7","7.8",388,192,29,19,2,14,154,39.7,40,10.3,2.37342,0.54875,0.29921,-0.16816,"91.3",155,40.10416666666667,11.458333333333332,5.670103092783505,5.83,-1.16,-0.09,2.4,0.274,22,"-0.388888889",0.268,0.333,"0.388888889",0.007,0.006000000000000005,0.043,0.017,39,"38.9",14.914869929359485,-5.502950234658654,33.76619842653384,0.5138121546961326,39.98839654637884,26.428087470158285
1651,656582,"Joe, Connor",1651,100,0.228,0.14,0.278,0.368,0.305,0.277,0.206,83,364,85.3,16.3,2277,88.9,89.25,183,712,939,0.29999999999999716,6.46,107,150,120,146,306,321,290,"-0.678","0.678","69.9","7.3",415,275,51,22,1,9,91,21.9,43,10.4,2.38407,0.53949,0.29291,-0.10858,"91.4",146,32.72727272727273,4.7272727272727275,3.132530120481928,5.76,-0.11,0.25,2.25,0.318,13,"0.041066021",0.299,0.308,"-0.041066021",0.022,0.019000000000000017,0.06,0.028,25.7,"38.2",7.855946923022643,-7.281652766769603,30.93686991187802,0.47530864197530864,35.97610169555362,35.015678636080025
1649,645277,"Albies, Ozzie",1649,100,0.251,0.153,0.274,0.404,0.307,0.302,0.246,100,399,88.4,18.4,2207,89.2,89.68,191,933,716,0.5,6.54,114,146,120,150,299,324,296,"2.364","-2.364","67.5","7.2",435,338,60,29,1,10,65,14.9,27,6.2,2.32517,0.5779,0.36222,-0.32864,"91.0",153,31.952662721893493,6.21301775147929,4.827586206896552,5.8,-1.08,-0.06,2.29,0.303,21,"-0.143359612",0.301,0.387,"0.143359612",0.005,0.0020000000000000018,0.017,0.005,20.5,"38.1",12.493803496764283,-5.122939910964242,33.99829386262823,0.5547619047619048,31.38170068206021,36.633472335847834
1647,664056,"Bader, Harrison",1647,100,0.237,0.137,0.276,0.374,0.286,0.295,0.243,95,401,87.2,11.9,2261,88.9,89.21,188,767,880,0.29999999999999716,6.51,108,151,118,147,301,321,290,"8.853","-8.853","69.2","7.0",435,313,64,19,0,12,94,21.6,20,4.6,2.39547,0.57298,0.33413,-0.00946,"91.5",150,35.46325878594249,6.3897763578274756,4.597701149425287,5.75,-0.41,0.21,2.2,0.283,20,"-0.537522769",0.291,0.378,"0.537522769",-0.006,-0.008000000000000007,-0.004,-0.009,24.5,"38.9",10.384539730172195,-3.5403506342195463,25.031643327371203,0.517531556802244,37.72742037705551,32.55633831439107
1639,664774,"Wade Jr., LaMonte",1639,100,0.26,0.121,0.331,0.381,0.337,0.354,0.259,86,331,90.1,12.5,2225,89.6,89.87,162,670,969,0.30000000000001137,6.41,117,146,116,151,292,321,301,"-9.835","9.835","70.5","6.6",396,245,62,16,0,8,90,22.7,57,14.4,2.21544,0.66297,0.44023,-0.392,"92.4",168,44.08163265306123,9.387755102040817,5.808080808080808,5.83,-1.52,-0.2,2.37,0.372,23,"0.600061013",0.373,0.428,"-0.600061013",0.001,-0.0010000000000000009,-0.047,-0.017,24.2,"38.0",7.704559754198506,0.7686693857247695,32.222252791482155,0.49522292993630573,34.45564690238857,32.813561631557164
1614,666624,"Morel, Christopher",2352,68.6,0.199,0.174,0.22,0.373,0.297,0.342,0.24,72,362,89.7,14.1,2299,89.1,89.44,239,743,870,0.30000000000001137,6.48,108,151,123,146,301,324,296,"4.475","-4.475","74.4","7.9",419,263,46,7,1,18,103,24.6,45,10.7,2.37487,0.53699,0.24023,0.08121,"92.8",146,44.106463878327,11.787072243346007,7.398568019093078,5.73,-1.08,0.2,2.25,0.298,31,"-0.277261462",0.336,0.439,"0.277261462",-0.041,-0.038000000000000034,-0.066,-0.045,32.2,"37.3",12.567017950250575,-4.334592074038872,27.46809396667754,0.7327586206896551,36.11442191956224,31.894753252381406
1596,669357,"Gorman, Nolan",1596,100,0.203,0.197,0.279,0.4,0.29,0.306,0.209,74,365,88.5,20.3,2237,89.6,89.92,315,814,782,0.30000000000001137,6.48,115,146,121,152,297,325,305,"7.028","-7.028","70.9","7.4",400,216,40,15,0,19,151,37.8,32,8,2.27262,0.60988,0.34384,-0.17409,"91.5",172,38.425925925925924,16.666666666666664,9,5.78,-0.73,-0.22,2.38,0.268,36,"-0.440350877",0.275,0.433,"0.440350877",-0.006,-0.007000000000000006,-0.033,-0.016,38.7,"38.8",16.657732332568525,-0.2857323986990568,36.000948419979146,0.4602272727272727,36.24087525128107,32.57043895844889
1583,592663,"Realmuto, J.T.",1583,100,0.266,0.163,0.328,0.429,0.326,0.339,0.268,101,380,89.2,9.4,2255,89.3,89.65,209,799,784,0.4000000000000057,6.51,108,151,122,147,300,323,289,"-2.511","2.511","71.7","7.6",412,279,68,18,1,14,102,24.8,26,6.3,2.327,0.57771,0.33627,0.07853,"92.2",153,46.59498207885305,10.39426523297491,7.038834951456311,5.81,-0.55,0.23,2.27,0.32,29,"0.158622868",0.323,0.459,"-0.158622868",-0.002,-0.0030000000000000027,-0.03,-0.013,26.2,"37.3",12.697619377032238,2.4219477373091953,35.06597757864183,0.5182072829131653,38.193366818042136,26.78709351195103
1580,672695,"Perdomo, Geraldo",1580,100,0.273,0.101,0.317,0.374,0.317,0.281,0.231,92,337,84.2,14.2,2291,89.7,89.89,78,640,940,0.20000000000000284,6.4,113,147,108,150,291,321,296,"-0.389","0.389","62.9","6.5",388,291,66,21,2,3,58,14.9,36,9.3,2.23178,0.6442,0.3052,-0.3052,"90.5",149,25.773195876288657,3.0927835051546393,2.3195876288659796,5.77,-0.74,-0.03,2.38,0.344,9,"0.024620253",0.307,0.314,"-0.024620253",0.042,0.03699999999999998,0.06,0.036,12.2,"38.7",6.105707265461092,-2.36092693667985,35.73887876154513,0.47304347826086957,35.73978038855339,23.816827937570437
1551,665487,"Tatis Jr., Fernando",1551,100,0.276,0.216,0.316,0.492,0.359,0.387,0.298,110,398,93.5,10,2231,89.4,89.57,223,795,756,0.19999999999998863,6.43,108,151,123,146,305,325,296,"-17.11","17.11","72.0","7.2",438,303,67,21,1,21,96,21.9,32,7.3,2.30177,0.59948,0.38704,0.08877,"93.6",156,55.775577557755774,14.521452145214523,10.045662100456621,5.77,-0.59,0.08,2.41,0.34,44,"1.103159252",0.36,0.538,"-1.103159252",-0.022,-0.019999999999999962,-0.046,-0.028,28.1,"37.4",9.643225449905243,3.520224522858613,31.48505581867844,0.5580736543909348,39.31788052905441,29.15691641454118
1545,672640,"Lopez, Otto",1545,100,0.27,0.107,0.318,0.377,0.302,0.313,0.274,109,403,87.7,5,2241,89.2,89.5,174,794,751,0.29999999999999716,6.53,107,150,114,147,303,317,285,"-1.062","1.062","68.3","6.5",434,332,79,23,1,6,75,17.3,25,5.8,2.31221,0.59952,0.33969,0.01621,"91.6",142,38.855421686746986,5.120481927710843,3.9170506912442393,5.68,-0.7,0.23,2.23,0.313,17,"0.068737864",0.317,0.394,"-0.068737864",-0.004,-0.0040000000000000036,-0.017,-0.011,21.9,"36.8",4.976587132725631,3.3331339056969065,30.806848711111215,0.46153846153846156,37.62572509847967,28.31368190744893
1537,643565,"Tauchman, Mike",1537,100,0.248,0.117,0.302,0.366,0.325,0.33,0.242,74,298,89,15.4,2237,90.1,90.35,159,707,830,0.20000000000000284,6.44,119,147,116,151,290,320,302,"-1.506","1.506","67.5","6.9",350,229,54,12,1,7,70,20,47,13.4,2.18081,0.68171,0.4236,-0.31045,"91.0",168,41.04803493449782,7.423580786026202,4.857142857142857,5.74,-1.16,-0.03,2.38,0.357,17,"0.097983084",0.353,0.38,"-0.097983084",0.006,0.0040000000000000036,-0.014,-0.005,22.5,"37.0",5.478781965715217,4.139265707762866,34.152618385112696,0.4002998500749625,39.25438197298953,29.154249225823808
1532,672515,"Moreno, Gabriel",1532,100,0.266,0.115,0.303,0.38,0.324,0.324,0.255,81,305,90,8.8,2279,89.7,89.94,117,631,901,0.20000000000000284,6.44,109,150,123,147,307,323,290,"-1.451","1.451","69.1","7.0",349,256,57,18,1,5,52,14.9,39,11.2,2.24649,0.63276,0.36717,0.03305,"91.5",163,41.015625,6.640625,4.871060171919771,5.69,-0.5,0.16,2.33,0.35,17,"0.094712794",0.341,0.384,"-0.094712794",0.011,0.008999999999999952,-0.004,0,18.5,"37.5",6.238088848413505,8.03531097436922,34.07881743524755,0.4275491949910555,37.152869906739674,29.219772520014335
1518,571771,"Hernández, Enrique",1518,100,0.229,0.144,0.257,0.373,0.285,0.285,0.233,83,362,88.9,17.3,2260,89.4,89.71,170,743,775,0.29999999999999716,6.45,108,151,120,146,303,320,290,"9.974","-9.974","69.9","7.3",393,289,55,16,0,12,77,19.6,27,6.9,2.29473,0.59921,0.33954,-0.04114,"91.6",161,41.522491349480966,4.844290657439446,3.5623409669211195,5.73,-0.45,0.2,2.27,0.281,14,"-0.657048748",0.286,0.362,"0.657048748",-0.004,-0.004999999999999949,0.011,0,22.9,"37.3",7.145853228531194,-1.0610107643262847,28.05876390448742,0.47750362844702465,37.93101719838206,30.273819766109426
1512,641343,"Bauers, Jake",1512,100,0.199,0.162,0.279,0.361,0.294,0.302,0.201,60,302,88.5,23.3,2259,89.2,89.55,202,693,819,0.3999999999999915,6.46,117,146,117,151,296,322,298,"6.679","-6.679","71.8","7.4",345,184,37,9,2,12,118,34.2,38,11,2.3662,0.55578,0.3633,-0.29805,"91.3",166,42.934782608695656,10.326086956521738,5.507246376811594,5.67,-1.56,-0.14,2.33,0.299,19,"-0.441732804",0.301,0.379,"0.441732804",-0.002,-0.0020000000000000018,-0.018,-0.008,29.1,"37.3",12.927162110330743,-3.9632975666949193,35.83461725359381,0.4550898203592814,35.02119524754287,31.67265050565812
1505,669289,"Espinal, Santiago",1505,100,0.246,0.109,0.265,0.356,0.285,0.288,0.258,88,357,85.3,14.5,2294,89,89.31,109,737,768,0.29999999999999716,6.46,107,150,113,147,300,317,283,"6.867","-6.867","64.8","7.3",390,311,67,12,0,9,54,13.8,23,5.9,2.33539,0.59898,0.28162,-0.01017,"90.0",157,24.115755627009648,1.929260450160772,1.5384615384615385,5.88,-0.55,0.26,2.35,0.293,6,"-0.45627907",0.305,0.344,"0.45627907",-0.012,-0.01200000000000001,0.012,-0.003,14.8,"39.4",7.422929880876551,0.29064030095087456,34.85935814066901,0.4722222222222222,35.9440661211079,29.26759634663089
1470,663647,"Hayes, Ke'Bryan",1470,100,0.233,0.058,0.279,0.29,0.256,0.279,0.244,85,365,88.9,4.8,2271,89.6,89.96,119,658,812,0.4000000000000057,6.48,107,150,121,147,308,319,288,"19.642","-19.642","70.4","6.8",395,294,72,9,0,4,75,19,22,5.6,2.30354,0.57716,0.3457,0.01022,"91.8",153,42.857142857142854,2.380952380952381,1.7721518987341773,5.73,-0.82,0.23,2.25,0.281,7,"-1.336190476",0.295,0.327,"1.336190476",-0.011,-0.013999999999999957,-0.037,-0.023,18.1,"37.6",1.3686482071699992,4.875194923663049,25.469625490751852,0.3288135593220339,36.248251644615536,32.44609924698955
1421,691718,"Crow-Armstrong, Pete",1421,100,0.237,0.148,0.292,0.384,0.289,0.281,0.223,88,372,84.6,13.8,2228,89.3,89.64,258,862,558,0.29999999999999716,6.45,110,144,99,149,290,319,300,"6.075","-6.075","66.8","6.9",408,285,59,13,6,10,98,24,19,4.7,2.32479,0.57436,0.37464,-0.27167,"91.0",158,36.84210526315789,7.368421052631578,5.147058823529411,5.76,-1.04,-0.18,2.33,0.282,21,"-0.427515834",0.271,0.367,"0.427515834",0.014,0.010999999999999954,0.017,0.008,29.9,"36.5",11.850506771313471,-1.0119611263286556,35.11150707240623,0.4452380952380952,34.52508408378954,31.844124433492027
1417,516782,"Marte, Starling",1417,100,0.269,0.119,0.333,0.388,0.313,0.337,0.287,90,335,87.9,3.1,2261,89.1,89.4,202,712,705,0.30000000000001137,6.52,107,151,114,147,302,324,291,"0.7","-0.7","69.6","7.1",369,259,67,13,3,7,81,22,26,7,2.33841,0.58365,0.36583,0.01627,"91.9",135,42.857142857142854,6.94980694980695,4.878048780487805,5.76,-0.53,0.14,2.25,0.325,18,"-0.049400141",0.342,0.425,"0.049400141",-0.018,-0.017000000000000015,-0.037,-0.024,28.4,"38.6",6.419420492029802,3.2283804137986754,35.66629553359584,0.4418604651162791,38.38997313827387,21.80692938811475
1404,695578,"Wood, James",1404,100,0.264,0.163,0.365,0.427,0.342,0.348,0.265,78,295,92.8,2.5,2265,88.3,88.68,159,537,867,0.4000000000000057,6.48,118,147,125,151,299,325,305,"-6.281","6.281","71.8","7.4",335,198,52,13,4,9,97,29,38,11.3,2.45648,0.50602,0.29055,-0.08497,"93.6",150,52.02020202020202,10.606060606060606,6.26865671641791,5.82,-0.59,-0.12,2.3,0.352,21,"0.447364672",0.353,0.435,"-0.447364672",-0.001,-0.0010000000000000009,-0.008,-0.006,29.6,"38.1",7.911862564571827,4.725982552484584,40.46820025377457,0.3690248565965583,38.3729905524643,30.855596916622936
1382,575929,"Contreras, Willson",1382,100,0.262,0.206,0.337,0.468,0.37,0.365,0.258,79,301,91.6,14.2,2260,89.3,89.85,241,688,694,0.5,6.57,108,151,122,147,309,328,297,"-13.703","13.703","74.1","7.8",356,205,47,17,0,15,96,27,43,12.1,2.26503,0.63142,0.27061,0.04809,"92.6",157,46.82926829268293,11.219512195121952,6.460674157303371,5.75,-0.88,0.22,2.26,0.376,23,"0.991534009",0.373,0.455,"-0.991534009",0.004,0.0030000000000000027,0.013,0.005,35,"39.8",8.810936146683863,0.6312419844813064,31.44708531939544,0.47327044025157233,40.47306489698936,25.683844284367403
1371,693304,"Gonzales, Nick",1371,100,0.27,0.128,0.319,0.398,0.307,0.317,0.27,97,359,87.7,12.8,2323,88.5,88.95,192,770,601,0.4000000000000057,6.48,108,151,119,147,308,321,289,"1.06","-1.06","69.3","7.2",386,290,68,19,3,7,74,19.2,17,4.4,2.43995,0.50834,0.17138,0.01236,"91.4",151,36.896551724137936,7.931034482758621,5.958549222797927,5.76,-0.92,0.27,2.31,0.309,23,"-0.077315828",0.312,0.407,"0.077315828",0,-0.0030000000000000027,-0.009,-0.01,24.9,"38.3",11.344271574787069,0.5210974233055652,32.64913768805529,0.5361930294906166,36.05414079232668,33.692853390766125
1353,518595,"d'Arnaud, Travis",1353,100,0.238,0.199,0.28,0.436,0.319,0.322,0.236,73,307,89.9,11.6,2268,89.8,90.21,225,686,667,0.4000000000000057,6.52,108,151,123,147,308,324,290,"-3.429","3.429","70.0","7.7",341,222,42,16,0,15,89,26.1,24,7,2.21099,0.64911,0.34642,0.06139,"92.0",156,40.99099099099099,10.36036036036036,6.744868035190615,5.81,-0.93,0.16,2.34,0.302,23,"0.253436807",0.305,0.434,"-0.253436807",0.002,-0.0030000000000000027,0.002,-0.003,32.8,"38.7",12.249044692925526,2.6137510478378734,32.11048461323338,0.5499153976311336,37.84683586533725,30.058421504546995
1345,595909,"Cave, Jake",1345,100,0.251,0.146,0.335,0.396,0.295,0.277,0.233,81,323,86.9,7.5,2284,88.5,89.06,200,708,637,0.5999999999999943,6.43,117,146,115,151,294,328,306,"8.707","-8.707","67.6","6.9",345,229,53,16,5,7,98,28.4,17,4.9,2.51767,0.41696,0.17806,-0.16715,"91.0",150,37.117903930131,5.240174672489083,3.4782608695652173,5.65,-1.44,-0.1,2.31,0.288,12,"-0.647360595",0.273,0.357,"0.647360595",0.018,0.014999999999999958,0.039,0.018,28.2,"35.4",10.890391695699165,4.353143611083662,35.639744384490854,0.43870014771048743,38.328766860703034,26.15573444480597
1332,657041,"Thomas, Lane",2080,64,0.253,0.153,0.304,0.407,0.323,0.333,0.266,76,300,89.1,16.2,2268,89.2,89.68,111,561,770,0.5,6.52,107,150,121,146,301,320,293,"-5.363","5.363","70.0","6.6",341,232,49,16,3,8,72,21.1,32,9.4,2.3313,0.56528,0.31819,-0.0024,"92.0",157,41.37931034482759,7.327586206896551,4.9853372434017595,5.81,-0.58,0.24,2.21,0.331,17,"0.402627628",0.345,0.403,"-0.402627628",-0.013,-0.013999999999999957,0.004,-0.01,19.8,"38.1",7.676268509981961,0.12743790210897354,28.84688077817912,0.564453125,36.515016897402305,26.229779706078997
1331,641584,"Fraley, Jake",1331,100,0.277,0.109,0.331,0.386,0.314,0.285,0.245,97,350,84.3,11.1,2231,88.4,88.72,164,771,559,0.29999999999999716,6.46,117,146,116,151,288,320,297,"3.788","-3.788","70.4","7.0",382,283,71,19,2,5,70,18.3,26,6.8,2.48949,0.4689,0.29671,-0.23671,"90.6",141,24.73498233215548,3.180212014134275,2.356020942408377,5.79,-1.39,-0.13,2.32,0.33,9,"-0.284598047",0.304,0.323,"0.284598047",0.032,0.026000000000000023,0.063,0.029,21.3,"38.7",7.8507371595790865,-5.845528317498576,37.95520630577471,0.35655737704918034,37.892765852916455,29.8245271511435
1331,682626,"Alvarez, Francisco",1331,100,0.237,0.166,0.291,0.403,0.309,0.288,0.22,73,308,88.8,6.9,2289,89.1,89.49,182,614,717,0.4000000000000057,6.55,108,150,122,146,302,325,294,"-0.207","0.207","71.9","7.2",341,224,46,14,2,11,86,25.2,29,8.5,2.36858,0.54769,0.25128,0.01877,"92.3",143,41.964285714285715,6.696428571428571,4.398826979472141,5.72,-0.88,0.26,2.21,0.305,15,"0.015552216",0.29,0.358,"-0.015552216",0.017,0.015000000000000013,0.045,0.021,29.6,"37.9",3.914090247421115,-1.7651360629226494,25.668346889603377,0.41316270566727603,37.53963724403696,27.213345892979625
1330,666149,"Fitzgerald, Tyler",1330,100,0.28,0.217,0.38,0.497,0.357,0.292,0.227,88,314,86.1,19.5,2260,88.6,88.91,198,634,696,0.30000000000001137,6.43,106,150,111,146,301,320,291,"-13.114","13.114","67.6","7.1",341,207,52,19,2,15,108,31.7,22,6.5,2.3871,0.57094,0.35488,-0.05687,"90.8",159,31.88405797101449,8.212560386473431,4.9853372434017595,5.79,-0.52,0.27,2.28,0.334,17,"0.986015038",0.286,0.378,"-0.986015038",0.053,0.04800000000000004,0.119,0.065,31.2,"36.6",15.689979304416724,-4.670124003698786,38.64750722812336,0.40879478827361565,34.90919559657808,32.13426108308117
